Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Contested Marks,Marks Inside 50,1%ers,Bounces,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Contested Marks(O),Marks Inside 50(O),1%ers(O),Bounces(O),Goal Assist %(O)
9630,2018.0,14.0,1.0,0.0,59.0,79.0,-20.0,0.0,4.0,207.0,129.0,336.0,1.6,124.0,58.0,14.0,19.0,30.0,9.0,6.0,3.0,2.0,14.0,64.3,37.33,24.0,27.0,57.0,39.0,37.0,2.64,4.11,32.4,24.3,187.0,85.2,24.49,83.5,9.0,7.0,2.0,4.0,112.0,228.0,255.0,75.9,15.0,11.0,45.0,5.0,66.7,219.0,168.0,387.0,1.3,108.0,51.0,40.0,30.0,19.0,11.0,9.0,9.0,4.0,24.0,45.8,35.18,16.12,31.0,49.0,27.0,53.0,2.21,4.82,37.7,20.8,188.6,87.8,25.0,91.0,7.0,7.0,3.0,5.0,125.0,262.0,303.0,78.3,17.0,14.0,48.0,8.0,81.8
9633,2018.0,15.0,0.0,1.0,69.0,90.0,-21.0,0.0,13.0,204.0,176.0,380.0,1.16,75.0,51.0,44.0,21.0,23.0,10.0,6.0,9.0,0.0,19.0,52.6,38.0,20.0,35.0,62.0,49.0,38.0,2.0,3.8,50.0,26.3,186.6,85.2,24.66,77.9,11.0,5.0,3.0,3.0,144.0,236.0,269.0,70.8,10.0,9.0,50.0,10.0,60.0,223.0,136.0,359.0,1.64,99.0,75.0,42.0,23.0,21.0,13.0,10.0,10.0,2.0,25.0,52.0,27.62,14.36,40.0,48.0,26.0,64.0,2.56,4.92,35.9,20.3,188.9,86.9,26.8,120.5,5.0,5.0,5.0,7.0,137.0,227.0,262.0,73.0,11.0,13.0,57.0,7.0,76.9
9642,2018.0,16.0,1.0,0.0,55.0,120.0,-65.0,0.0,2.0,157.0,140.0,297.0,1.12,65.0,58.0,34.0,17.0,24.0,7.0,6.0,7.0,6.0,20.0,35.0,42.43,14.85,30.0,55.0,28.0,51.0,2.55,7.29,27.5,13.7,187.3,86.1,24.33,76.5,11.0,5.0,2.0,4.0,112.0,186.0,220.0,74.1,6.0,8.0,33.0,6.0,85.7,252.0,190.0,442.0,1.33,147.0,49.0,35.0,24.0,17.0,18.0,17.0,10.0,2.0,30.0,60.0,24.56,14.73,36.0,56.0,42.0,49.0,1.63,2.72,57.1,36.7,189.0,89.3,24.66,89.6,8.0,5.0,4.0,5.0,133.0,309.0,357.0,80.8,8.0,24.0,42.0,4.0,94.4
9650,2018.0,17.0,1.0,0.0,52.0,116.0,-64.0,0.0,15.0,163.0,194.0,357.0,0.84,74.0,53.0,24.0,17.0,27.0,7.0,6.0,6.0,4.0,17.0,41.2,51.0,21.0,31.0,62.0,40.0,36.0,2.12,5.14,36.1,19.4,186.9,85.0,24.33,82.7,12.0,3.0,3.0,4.0,131.0,234.0,266.0,74.5,14.0,6.0,44.0,7.0,85.7,223.0,197.0,420.0,1.13,103.0,79.0,52.0,27.0,17.0,16.0,10.0,18.0,2.0,36.0,44.4,26.25,11.67,35.0,52.0,25.0,67.0,1.86,4.19,50.7,23.9,186.3,85.9,24.74,85.2,6.0,8.0,4.0,4.0,140.0,279.0,313.0,74.5,10.0,16.0,44.0,10.0,62.5
9664,2018.0,18.0,0.0,1.0,52.0,124.0,-72.0,0.0,10.0,207.0,190.0,397.0,1.09,90.0,54.0,39.0,24.0,14.0,7.0,4.0,9.0,1.0,17.0,41.2,56.71,23.35,35.0,50.0,38.0,35.0,2.06,5.0,45.7,20.0,187.4,85.6,24.0,77.2,12.0,3.0,4.0,3.0,134.0,255.0,298.0,75.1,12.0,13.0,27.0,8.0,57.1,217.0,203.0,420.0,1.07,97.0,54.0,44.0,14.0,24.0,18.0,14.0,15.0,1.0,34.0,52.9,23.33,12.35,34.0,54.0,21.0,58.0,1.71,3.22,56.9,31.0,187.1,86.0,25.91,104.4,8.0,2.0,4.0,8.0,131.0,292.0,329.0,78.3,7.0,20.0,58.0,7.0,77.8
9671,2018.0,19.0,1.0,1.0,79.0,44.0,35.0,1.0,8.0,239.0,144.0,383.0,1.66,86.0,82.0,52.0,22.0,16.0,12.0,8.0,4.0,3.0,19.0,63.2,31.92,20.16,44.0,48.0,36.0,52.0,2.74,4.33,30.8,23.1,187.0,85.2,24.33,80.7,11.0,6.0,1.0,4.0,155.0,210.0,255.0,66.6,12.0,9.0,60.0,5.0,66.7,191.0,130.0,321.0,1.47,40.0,91.0,68.0,16.0,22.0,5.0,2.0,13.0,1.0,19.0,26.3,64.2,16.89,50.0,61.0,38.0,44.0,2.32,8.8,40.9,11.4,187.9,84.6,23.8,75.9,8.0,9.0,3.0,2.0,155.0,157.0,189.0,58.9,4.0,4.0,72.0,4.0,40.0
9682,2018.0,20.0,0.0,1.0,46.0,151.0,-105.0,0.0,9.0,181.0,125.0,306.0,1.45,75.0,67.0,41.0,22.0,23.0,7.0,3.0,4.0,0.0,11.0,63.6,43.71,27.82,27.0,65.0,39.0,43.0,3.91,6.14,25.6,16.3,186.5,84.8,24.8,83.6,11.0,6.0,1.0,4.0,120.0,178.0,208.0,68.0,7.0,9.0,55.0,9.0,42.9,242.0,159.0,401.0,1.52,100.0,72.0,38.0,23.0,22.0,23.0,20.0,9.0,4.0,36.0,63.9,17.43,11.14,47.0,48.0,34.0,65.0,1.81,2.83,49.2,35.4,189.2,87.4,25.8,99.0,8.0,3.0,7.0,4.0,156.0,246.0,311.0,77.6,10.0,18.0,37.0,5.0,87.0
9693,2018.0,21.0,1.0,0.0,72.0,101.0,-29.0,0.0,6.0,205.0,139.0,344.0,1.47,76.0,59.0,32.0,24.0,19.0,10.0,9.0,8.0,4.0,22.0,45.5,34.4,15.64,41.0,54.0,33.0,52.0,2.36,5.2,34.6,19.2,186.4,84.6,24.74,83.9,11.0,6.0,1.0,4.0,141.0,196.0,237.0,68.9,6.0,9.0,52.0,6.0,90.0,220.0,142.0,362.0,1.55,116.0,56.0,48.0,19.0,24.0,15.0,9.0,8.0,3.0,26.0,57.7,24.13,13.92,35.0,48.0,38.0,53.0,2.04,3.53,43.4,28.3,186.9,85.7,24.24,75.4,11.0,5.0,3.0,3.0,127.0,237.0,275.0,76.0,15.0,12.0,36.0,4.0,60.0
9700,2018.0,22.0,0.0,1.0,49.0,66.0,-17.0,0.0,18.0,204.0,163.0,367.0,1.25,89.0,61.0,30.0,24.0,24.0,7.0,2.0,4.0,3.0,14.0,50.0,52.43,26.21,19.0,51.0,34.0,37.0,2.64,5.29,29.7,18.9,187.9,85.6,24.49,85.7,10.0,7.0,1.0,4.0,127.0,238.0,273.0,74.4,10.0,13.0,41.0,5.0,28.6,216.0,172.0,388.0,1.26,108.0,70.0,34.0,24.0,24.0,10.0,7.0,6.0,0.0,16.0,62.5,38.8,24.25,44.0,53.0,27.0,46.0,2.88,4.6,34.8,21.7,187.7,85.4,24.16,81.0,8.0,5.0,7.0,2.0,114.0,276.0,309.0,79.6,11.0,12.0,37.0,10.0,70.0
9703,2018.0,23.0,0.0,1.0,61.0,165.0,-104.0,0.0,1.0,196.0,155.0,351.0,1.26,77.0,54.0,36.0,15.0,18.0,8.0,5.0,12.0,1.0,21.0,38.1,43.88,16.71,37.0,56.0,25.0,61.0,2.9,7.62,32.8,13.1,188.0,85.9,24.8,88.9,9.0,8.0,1.0,4.0,145.0,211.0,237.0,67.5,13.0,14.0,47.0,3.0,62.5,231.0,182.0,413.0,1.27,123.0,72.0,34.0,18.0,15.0,26.0,18.0,7.0,2.0,35.0,74.3,15.88,11.8,30.0,41.0,49.0,54.0,1.54,2.08,61.1,48.1,187.7,86.9,26.16,106.3,8.0,4.0,5.0,5.0,128.0,285.0,328.0,79.4,12.0,16.0,34.0,9.0,69.2
9721,2019.0,1.0,0.0,1.0,64.0,97.0,-33.0,0.0,14.0,238.0,165.0,403.0,1.44,99.0,63.0,30.0,23.0,22.0,9.0,7.0,8.0,2.0,19.0,47.4,44.78,21.21,41.0,66.0,45.0,48.0,2.53,5.33,35.4,18.8,186.9,84.8,24.74,77.3,13.0,3.0,3.0,3.0,152.0,247.0,290.0,72.0,9.0,8.0,53.0,2.0,77.8,218.0,140.0,358.0,1.56,70.0,62.0,40.0,22.0,23.0,14.0,10.0,9.0,4.0,27.0,51.9,25.57,13.26,37.0,68.0,38.0,59.0,2.19,4.21,39.0,23.7,186.5,86.8,25.91,112.2,5.0,5.0,6.0,6.0,152.0,195.0,257.0,71.8,8.0,11.0,55.0,5.0,71.4
9733,2019.0,2.0,1.0,0.0,72.0,88.0,-16.0,0.0,13.0,220.0,130.0,350.0,1.69,61.0,62.0,32.0,27.0,24.0,11.0,8.0,4.0,2.0,17.0,64.7,31.82,20.59,37.0,75.0,53.0,53.0,3.12,4.82,28.3,20.8,186.6,84.5,24.66,78.1,12.0,4.0,3.0,3.0,165.0,164.0,216.0,61.7,13.0,8.0,55.0,0.0,72.7,253.0,191.0,444.0,1.32,93.0,75.0,58.0,24.0,26.0,13.0,9.0,8.0,2.0,23.0,56.5,34.15,19.3,61.0,69.0,40.0,70.0,3.04,5.38,30.0,18.6,189.0,85.9,25.8,100.6,10.0,3.0,1.0,8.0,176.0,255.0,295.0,66.4,9.0,13.0,61.0,5.0,69.2
9741,2019.0,3.0,0.0,1.0,74.0,93.0,-19.0,0.0,16.0,200.0,103.0,303.0,1.94,68.0,52.0,38.0,20.0,16.0,10.0,5.0,11.0,3.0,24.0,41.7,30.3,12.62,44.0,43.0,39.0,54.0,2.25,5.4,38.9,18.5,187.5,85.4,24.74,80.7,11.0,5.0,3.0,3.0,148.0,149.0,203.0,67.0,13.0,8.0,52.0,4.0,50.0,236.0,174.0,410.0,1.36,106.0,70.0,46.0,16.0,20.0,14.0,9.0,7.0,2.0,23.0,60.9,29.29,17.83,37.0,57.0,43.0,54.0,2.35,3.86,38.9,25.9,188.0,85.8,24.91,98.0,8.0,6.0,4.0,4.0,152.0,249.0,316.0,77.1,16.0,13.0,43.0,8.0,64.3
9755,2019.0,4.0,1.0,0.0,57.0,59.0,-2.0,0.0,8.0,257.0,115.0,372.0,2.23,135.0,79.0,33.0,13.0,20.0,8.0,7.0,8.0,1.0,17.0,47.1,46.5,21.88,35.0,59.0,45.0,46.0,2.71,5.75,34.8,17.4,188.3,86.0,24.8,83.3,10.0,5.0,4.0,3.0,146.0,217.0,267.0,71.8,20.0,9.0,54.0,5.0,87.5,215.0,135.0,350.0,1.59,96.0,74.0,48.0,20.0,13.0,8.0,5.0,10.0,1.0,19.0,42.1,43.75,18.42,40.0,62.0,37.0,54.0,2.84,6.75,33.3,14.8,188.1,85.3,23.91,65.7,10.0,6.0,5.0,1.0,142.0,200.0,245.0,70.0,10.0,8.0,52.0,3.0,62.5
9763,2019.0,5.0,1.0,1.0,101.0,57.0,44.0,1.0,18.0,237.0,159.0,396.0,1.49,118.0,42.0,36.0,12.0,22.0,15.0,11.0,10.0,1.0,26.0,57.7,26.4,15.23,42.0,53.0,44.0,48.0,1.85,3.2,52.1,31.2,187.5,85.7,24.8,87.7,11.0,4.0,3.0,4.0,132.0,252.0,315.0,79.5,14.0,16.0,40.0,6.0,73.3,193.0,162.0,355.0,1.19,88.0,60.0,30.0,22.0,12.0,7.0,6.0,13.0,2.0,22.0,31.8,50.71,16.14,26.0,49.0,33.0,53.0,2.41,7.57,37.7,13.2,186.2,83.7,23.91,66.8,9.0,5.0,8.0,0.0,134.0,209.0,254.0,71.5,12.0,12.0,41.0,15.0,85.7
9773,2019.0,6.0,1.0,0.0,88.0,93.0,-5.0,0.0,10.0,219.0,156.0,375.0,1.4,87.0,64.0,42.0,10.0,19.0,13.0,7.0,7.0,3.0,23.0,56.5,28.85,16.3,51.0,56.0,41.0,47.0,2.04,3.62,42.6,27.7,187.8,86.0,24.91,88.7,11.0,4.0,3.0,4.0,151.0,219.0,273.0,72.8,18.0,9.0,57.0,3.0,53.8,226.0,156.0,382.0,1.45,107.0,72.0,46.0,19.0,10.0,13.0,8.0,11.0,4.0,28.0,46.4,29.38,13.64,37.0,38.0,30.0,56.0,2.0,4.31,42.9,23.2,187.5,86.6,26.8,113.2,6.0,4.0,2.0,10.0,143.0,233.0,282.0,73.8,13.0,8.0,60.0,9.0,61.5
9781,2019.0,7.0,0.0,1.0,62.0,120.0,-58.0,0.0,12.0,192.0,127.0,319.0,1.51,81.0,56.0,41.0,14.0,15.0,8.0,3.0,13.0,1.0,22.0,36.4,39.88,14.5,37.0,50.0,40.0,39.0,1.77,4.88,53.8,20.5,188.4,86.3,23.74,68.1,13.0,4.0,2.0,3.0,122.0,178.0,206.0,64.6,11.0,7.0,46.0,6.0,37.5,217.0,230.0,447.0,0.94,94.0,56.0,39.0,15.0,14.0,18.0,11.0,11.0,1.0,30.0,60.0,24.83,14.9,36.0,46.0,30.0,60.0,2.0,3.33,48.3,30.0,188.5,88.0,26.24,110.2,6.0,3.0,7.0,6.0,157.0,289.0,333.0,74.5,10.0,14.0,39.0,4.0,61.1
9786,2019.0,8.0,0.0,1.0,87.0,106.0,-19.0,0.0,4.0,207.0,191.0,398.0,1.08,87.0,65.0,26.0,8.0,24.0,13.0,10.0,8.0,1.0,22.0,59.1,30.62,18.09,43.0,60.0,52.0,43.0,1.95,3.31,48.8,30.2,188.2,86.4,23.74,71.5,11.0,6.0,1.0,4.0,154.0,243.0,278.0,69.8,14.0,10.0,54.0,4.0,76.9,237.0,183.0,420.0,1.3,91.0,72.0,50.0,24.0,8.0,16.0,7.0,7.0,3.0,26.0,61.5,26.25,16.15,42.0,48.0,29.0,69.0,2.65,4.31,33.3,23.2,189.0,88.0,26.16,109.6,4.0,7.0,7.0,4.0,162.0,253.0,289.0,68.8,9.0,15.0,57.0,6.0,43.8
9801,2019.0,9.0,1.0,0.0,45.0,138.0,-93.0,0.0,9.0,179.0,109.0,288.0,1.64,74.0,44.0,40.0,21.0,16.0,7.0,6.0,3.0,0.0,10.0,70.0,41.14,28.8,24.0,61.0,43.0,34.0,3.4,4.86,29.4,20.6,188.3,86.3,23.74,70.3,12.0,5.0,1.0,4.0,111.0,157.0,195.0,67.7,7.0,4.0,31.0,6.0,85.7,286.0,190.0,476.0,1.51,154.0,57.0,32.0,16.0,21.0,20.0,15.0,16.0,2.0,38.0,52.6,23.8,12.53,43.0,56.0,28.0,65.0,1.71,3.25,55.4,30.8,188.5,87.3,25.8,105.0,7.0,3.0,7.0,5.0,141.0,324.0,357.0,75.0,8.0,21.0,37.0,5.0,75.0
9809,2019.0,10.0,1.0,0.0,55.0,68.0,-13.0,0.0,15.0,215.0,115.0,330.0,1.87,103.0,65.0,32.0,23.0,31.0,8.0,6.0,6.0,1.0,15.0,53.3,41.25,22.0,35.0,65.0,37.0,42.0,2.8,5.25,33.3,19.0,188.0,86.4,24.24,77.9,11.0,6.0,1.0,4.0,122.0,200.0,252.0,76.4,9.0,7.0,42.0,4.0,75.0,207.0,141.0,348.0,1.47,93.0,63.0,34.0,31.0,24.0,9.0,7.0,10.0,4.0,23.0,39.1,38.67,15.13,31.0,53.0,32.0,47.0,2.04,5.22,40.4,19.1,187.3,86.3,24.24,66.1,9.0,8.0,3.0,2.0,139.0,206.0,262.0,75.3,11.0,15.0,42.0,5.0,77.8
9818,2019.0,11.0,1.0,0.0,33.0,74.0,-41.0,0.0,5.0,201.0,110.0,311.0,1.83,67.0,71.0,43.0,16.0,18.0,4.0,4.0,8.0,1.0,13.0,30.8,77.75,23.92,40.0,75.0,38.0,50.0,3.85,12.5,24.0,8.0,187.9,86.5,23.33,58.3,11.0,7.0,2.0,2.0,143.0,159.0,186.0,59.8,9.0,9.0,53.0,0.0,100.0,246.0,172.0,418.0,1.43,100.0,68.0,44.0,18.0,16.0,11.0,5.0,7.0,1.0,19.0,57.9,38.0,22.0,50.0,65.0,46.0,50.0,2.63,4.55,36.0,22.0,186.1,86.7,25.24,78.8,7.0,8.0,3.0,4.0,161.0,248.0,285.0,68.2,13.0,14.0,49.0,10.0,45.5
9821,2019.0,12.0,0.0,0.0,78.0,63.0,15.0,1.0,2.0,227.0,155.0,382.0,1.46,112.0,56.0,35.0,20.0,17.0,11.0,8.0,7.0,5.0,23.0,47.8,34.73,16.61,41.0,46.0,33.0,59.0,2.57,5.36,30.5,18.6,188.1,86.0,24.24,79.5,10.0,7.0,1.0,4.0,145.0,238.0,270.0,70.7,14.0,14.0,50.0,9.0,72.7,198.0,97.0,295.0,2.04,89.0,61.0,33.0,17.0,20.0,9.0,4.0,6.0,3.0,18.0,50.0,32.78,16.39,30.0,60.0,46.0,42.0,2.33,4.67,35.7,21.4,187.9,88.3,25.0,97.4,7.0,7.0,3.0,5.0,122.0,167.0,214.0,72.5,11.0,6.0,48.0,1.0,44.4
9830,2019.0,13.0,0.0,1.0,100.0,103.0,-3.0,0.0,18.0,197.0,133.0,330.0,1.48,87.0,43.0,53.0,19.0,16.0,15.0,7.0,10.0,0.0,25.0,60.0,22.0,13.2,36.0,45.0,34.0,45.0,1.8,3.0,55.6,33.3,187.6,85.6,24.74,90.0,10.0,6.0,1.0,5.0,123.0,199.0,243.0,73.6,12.0,13.0,43.0,4.0,46.7,231.0,171.0,402.0,1.35,106.0,59.0,33.0,16.0,19.0,15.0,11.0,11.0,2.0,28.0,53.6,26.8,14.36,42.0,51.0,30.0,49.0,1.75,3.27,53.1,30.6,187.3,85.1,24.58,81.8,7.0,6.0,7.0,2.0,126.0,269.0,311.0,77.4,10.0,14.0,47.0,10.0,73.3
9846,2019.0,15.0,1.0,1.0,79.0,75.0,4.0,1.0,6.0,250.0,131.0,381.0,1.91,98.0,65.0,45.0,19.0,13.0,11.0,7.0,11.0,2.0,24.0,45.8,34.64,15.88,48.0,53.0,36.0,53.0,2.21,4.82,41.5,20.8,187.5,85.8,25.0,93.5,9.0,6.0,2.0,5.0,163.0,202.0,230.0,60.4,8.0,11.0,49.0,3.0,63.6,219.0,159.0,378.0,1.38,67.0,78.0,43.0,13.0,19.0,11.0,6.0,6.0,3.0,20.0,55.0,34.36,18.9,40.0,57.0,40.0,48.0,2.4,4.36,35.4,22.9,186.4,86.1,24.33,77.2,10.0,5.0,5.0,2.0,157.0,218.0,236.0,62.4,10.0,7.0,63.0,4.0,54.5
9853,2019.0,16.0,0.0,1.0,100.0,105.0,-5.0,0.0,11.0,189.0,113.0,302.0,1.67,75.0,61.0,33.0,26.0,26.0,15.0,10.0,9.0,1.0,25.0,60.0,20.13,12.08,41.0,64.0,38.0,45.0,1.8,3.0,53.3,33.3,187.0,85.4,25.0,94.5,9.0,6.0,2.0,5.0,138.0,159.0,192.0,63.6,12.0,12.0,48.0,5.0,66.7,221.0,151.0,372.0,1.46,104.0,61.0,50.0,26.0,26.0,15.0,12.0,11.0,4.0,30.0,50.0,24.8,12.4,36.0,58.0,30.0,54.0,1.8,3.6,48.1,27.8,187.9,88.4,24.66,85.6,8.0,8.0,3.0,3.0,141.0,229.0,271.0,72.8,11.0,16.0,40.0,1.0,80.0
9857,2019.0,17.0,1.0,1.0,69.0,62.0,7.0,1.0,16.0,223.0,140.0,363.0,1.59,87.0,81.0,55.0,14.0,17.0,9.0,6.0,11.0,4.0,24.0,37.5,40.33,15.12,45.0,48.0,42.0,56.0,2.33,6.22,35.7,16.1,187.7,85.9,25.8,93.3,9.0,6.0,2.0,5.0,145.0,215.0,240.0,66.1,10.0,11.0,44.0,19.0,66.7,194.0,149.0,343.0,1.3,73.0,68.0,20.0,17.0,14.0,8.0,7.0,11.0,3.0,22.0,36.4,42.88,15.59,32.0,41.0,47.0,50.0,2.27,6.25,38.0,16.0,186.7,84.4,24.0,87.2,9.0,6.0,3.0,4.0,126.0,210.0,233.0,67.9,11.0,15.0,45.0,12.0,87.5
9867,2019.0,18.0,0.0,0.0,99.0,75.0,24.0,1.0,8.0,238.0,148.0,386.0,1.61,112.0,72.0,33.0,18.0,21.0,15.0,10.0,8.0,1.0,24.0,62.5,25.73,16.08,38.0,48.0,40.0,50.0,2.08,3.33,46.0,30.0,187.4,85.8,25.16,95.4,8.0,7.0,2.0,5.0,144.0,240.0,280.0,72.5,13.0,11.0,46.0,8.0,66.7,210.0,134.0,344.0,1.57,81.0,90.0,51.0,22.0,18.0,11.0,8.0,6.0,3.0,20.0,55.0,31.27,17.2,43.0,57.0,34.0,53.0,2.65,4.82,32.1,20.8,188.8,85.9,24.0,77.9,10.0,5.0,4.0,3.0,152.0,186.0,219.0,63.7,9.0,9.0,53.0,0.0,72.7
9876,2019.0,19.0,0.0,0.0,87.0,60.0,27.0,1.0,1.0,232.0,153.0,385.0,1.52,113.0,69.0,45.0,19.0,27.0,13.0,12.0,7.0,2.0,22.0,59.1,29.62,17.5,52.0,65.0,37.0,46.0,2.09,3.54,43.5,28.3,187.9,86.1,25.0,89.0,10.0,6.0,2.0,4.0,145.0,235.0,281.0,73.0,16.0,16.0,48.0,4.0,92.3,193.0,150.0,343.0,1.29,87.0,85.0,41.0,27.0,19.0,9.0,6.0,4.0,2.0,15.0,60.0,38.11,22.87,29.0,47.0,33.0,46.0,3.07,5.11,28.3,19.6,187.0,87.5,26.24,105.5,4.0,7.0,6.0,5.0,123.0,215.0,249.0,72.6,12.0,5.0,43.0,7.0,66.7
9890,2019.0,20.0,0.0,1.0,75.0,99.0,-24.0,0.0,17.0,225.0,135.0,360.0,1.67,101.0,43.0,39.0,21.0,17.0,11.0,8.0,7.0,2.0,20.0,55.0,32.73,18.0,43.0,56.0,35.0,48.0,2.4,4.36,37.5,22.9,187.7,85.6,24.33,74.0,11.0,7.0,1.0,3.0,136.0,222.0,272.0,75.6,10.0,5.0,49.0,5.0,72.7,231.0,131.0,362.0,1.76,111.0,42.0,31.0,17.0,21.0,15.0,10.0,7.0,2.0,24.0,62.5,24.13,15.08,33.0,47.0,37.0,50.0,2.08,3.33,44.0,30.0,187.8,87.3,26.16,125.4,6.0,4.0,1.0,11.0,118.0,241.0,288.0,79.6,18.0,14.0,43.0,12.0,66.7
9899,2019.0,21.0,1.0,0.0,45.0,73.0,-28.0,0.0,14.0,232.0,134.0,366.0,1.73,69.0,85.0,53.0,22.0,21.0,6.0,1.0,7.0,2.0,15.0,40.0,61.0,24.4,40.0,72.0,47.0,43.0,2.87,7.17,30.2,14.0,187.5,85.8,25.33,99.1,7.0,8.0,2.0,5.0,168.0,179.0,208.0,56.8,12.0,6.0,47.0,5.0,16.7,218.0,158.0,376.0,1.38,72.0,93.0,40.0,21.0,22.0,11.0,10.0,6.0,1.0,18.0,61.1,34.18,20.89,42.0,70.0,37.0,59.0,3.28,5.36,28.8,18.6,185.0,84.5,25.16,102.8,7.0,5.0,3.0,7.0,151.0,211.0,258.0,68.6,9.0,10.0,63.0,11.0,90.9
9902,2019.0,22.0,0.0,0.0,78.0,68.0,10.0,1.0,15.0,228.0,143.0,371.0,1.59,103.0,73.0,28.0,14.0,22.0,11.0,10.0,10.0,2.0,23.0,47.8,33.73,16.13,33.0,51.0,42.0,58.0,2.52,5.27,36.2,19.0,186.5,84.7,25.0,94.5,8.0,7.0,2.0,5.0,147.0,219.0,267.0,72.0,20.0,13.0,56.0,11.0,90.9,212.0,150.0,362.0,1.41,81.0,64.0,36.0,22.0,14.0,10.0,7.0,8.0,0.0,18.0,55.6,36.2,20.11,45.0,39.0,45.0,54.0,3.0,5.4,33.3,18.5,187.2,86.1,25.0,91.7,7.0,5.0,5.0,5.0,143.0,212.0,272.0,75.1,10.0,11.0,62.0,8.0,70.0
9915,2019.0,23.0,1.0,0.0,61.0,129.0,-68.0,0.0,7.0,207.0,104.0,311.0,1.99,53.0,67.0,40.0,20.0,21.0,8.0,5.0,10.0,3.0,21.0,38.1,38.88,14.81,43.0,58.0,43.0,48.0,2.29,6.0,37.5,16.7,187.4,85.7,24.8,96.2,8.0,7.0,2.0,5.0,135.0,151.0,180.0,57.9,1.0,6.0,48.0,10.0,62.5,229.0,136.0,365.0,1.68,72.0,71.0,46.0,21.0,20.0,19.0,12.0,14.0,1.0,34.0,55.9,19.21,10.74,53.0,63.0,39.0,64.0,1.88,3.37,51.6,29.7,188.5,89.6,26.91,138.9,6.0,3.0,2.0,11.0,174.0,177.0,232.0,63.6,10.0,19.0,44.0,4.0,63.2
9928,2020.0,1.0,1.0,0.0,81.0,105.0,-24.0,0.0,14.0,188.0,114.0,302.0,1.65,69.0,23.0,26.0,24.0,18.0,12.0,5.0,8.0,1.0,21.0,57.1,25.17,14.38,33.0,51.0,29.0,54.0,2.57,4.5,37.0,22.2,188.2,86.3,25.8,102.4,5.0,9.0,3.0,5.0,126.0,173.0,208.0,68.9,7.0,12.0,44.0,0.0,41.7,155.0,122.0,277.0,1.27,57.0,52.0,41.0,18.0,24.0,16.0,12.0,8.0,1.0,25.0,64.0,17.31,11.08,30.0,50.0,41.0,48.0,1.92,3.0,50.0,33.3,185.7,85.8,26.16,111.8,6.0,6.0,2.0,8.0,109.0,164.0,222.0,80.1,10.0,12.0,48.0,5.0,75.0
10129,2020.0,2.0,0.0,1.0,53.0,54.0,-1.0,0.0,11.0,183.0,96.0,279.0,1.91,73.0,41.0,26.0,13.0,18.0,7.0,4.0,11.0,0.0,18.0,38.9,39.86,15.5,29.0,44.0,31.0,48.0,2.67,6.86,37.5,14.6,188.4,86.9,26.49,106.8,6.0,8.0,3.0,5.0,111.0,162.0,195.0,69.9,13.0,8.0,42.0,4.0,57.1,173.0,134.0,307.0,1.29,69.0,50.0,34.0,18.0,13.0,8.0,7.0,6.0,0.0,14.0,57.1,38.38,21.93,30.0,40.0,39.0,40.0,2.86,5.0,35.0,20.0,188.0,87.5,25.49,98.2,4.0,10.0,4.0,4.0,114.0,187.0,230.0,74.9,6.0,10.0,42.0,2.0,87.5
10139,2020.0,3.0,1.0,1.0,79.0,77.0,2.0,1.0,7.0,176.0,73.0,249.0,2.41,82.0,49.0,44.0,17.0,15.0,12.0,10.0,5.0,2.0,19.0,63.2,20.75,13.11,28.0,47.0,32.0,37.0,1.95,3.08,45.9,32.4,189.0,87.3,26.16,106.0,7.0,6.0,4.0,5.0,107.0,142.0,175.0,70.3,13.0,15.0,49.0,3.0,83.3,162.0,114.0,276.0,1.42,52.0,55.0,22.0,15.0,17.0,11.0,6.0,8.0,3.0,22.0,50.0,25.09,12.55,35.0,48.0,24.0,43.0,1.95,3.91,44.2,25.6,188.1,89.6,28.0,144.2,6.0,3.0,2.0,11.0,118.0,153.0,185.0,67.0,4.0,10.0,35.0,1.0,54.5
