,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
9549,2018.0,4.0,1.0,0.0,56.0,103.0,-47.0,0.0,7.0,219.0,163.0,382.0,1.34,68.0,61.0,31.0,23.0,25.0,7.0,4.0,14.0,0.0,21.0,33.3,54.57,18.19,43.0,71.0,41.0,44.0,2.1,6.29,47.7,15.9,188.0,87.7,24.41,78.1,10.0,4.0,4.0,4.0,155.0,228.0,259.0,67.8,71.0,7.0,5.0,43.0,41.0,53.0,2.0,4.0,57.1,222.0,138.0,360.0,1.61,87.0,71.0,39.0,25.0,23.0,15.0,11.0,11.0,2.0,28.0,53.6,24.0,12.86,30.0,62.0,28.0,62.0,2.21,4.13,41.9,24.2,188.4,88.7,24.58,79.9,10.0,4.0,3.0,5.0,148.0,211.0,251.0,69.7,62.0,10.0,8.0,30.0,28.0,56.0,2.0,11.0,73.3
9551,2018.0,5.0,0.0,0.5,73.0,73.0,0.0,0.5,9.0,207.0,163.0,370.0,1.27,82.0,79.0,31.0,18.0,20.0,10.0,7.0,12.0,1.0,23.0,43.5,37.0,16.09,30.0,42.0,35.0,67.0,2.91,6.7,32.8,14.9,187.5,87.2,24.33,78.7,9.0,5.0,4.0,4.0,142.0,237.0,270.0,73.0,42.0,7.0,12.0,30.0,35.0,53.0,11.0,7.0,70.0,208.0,166.0,374.0,1.25,84.0,63.0,43.0,20.0,18.0,9.0,7.0,14.0,5.0,28.0,32.1,41.56,13.36,36.0,44.0,52.0,47.0,1.68,5.22,48.9,19.1,190.6,89.3,25.91,104.0,7.0,5.0,5.0,5.0,145.0,240.0,264.0,70.6,44.0,7.0,12.0,36.0,52.0,66.0,8.0,7.0,77.8
9563,2018.0,6.0,1.0,0.0,54.0,89.0,-35.0,0.0,10.0,199.0,160.0,359.0,1.24,85.0,65.0,22.0,14.0,18.0,7.0,5.0,11.0,1.0,19.0,36.8,51.29,18.89,25.0,52.0,40.0,42.0,2.21,6.0,42.9,16.7,187.5,87.2,24.66,82.8,6.0,8.0,4.0,4.0,142.0,225.0,264.0,73.5,52.0,14.0,13.0,25.0,40.0,46.0,5.0,5.0,71.4,236.0,181.0,417.0,1.3,102.0,59.0,33.0,18.0,14.0,13.0,11.0,9.0,2.0,24.0,54.2,32.08,17.38,29.0,46.0,27.0,56.0,2.33,4.31,39.3,23.2,187.0,86.3,25.74,103.3,8.0,4.0,2.0,8.0,141.0,283.0,326.0,78.2,46.0,10.0,14.0,29.0,27.0,51.0,2.0,11.0,84.6
9575,2018.0,7.0,0.0,1.0,67.0,106.0,-39.0,0.0,11.0,191.0,241.0,432.0,0.79,88.0,63.0,30.0,15.0,20.0,9.0,9.0,12.0,1.0,22.0,40.9,48.0,19.64,31.0,54.0,42.0,56.0,2.55,6.22,37.5,16.1,188.2,87.6,24.8,86.2,7.0,6.0,4.0,5.0,136.0,301.0,322.0,74.5,54.0,9.0,10.0,31.0,42.0,49.0,12.0,9.0,100.0,219.0,201.0,420.0,1.09,103.0,51.0,34.0,20.0,15.0,16.0,10.0,9.0,1.0,26.0,61.5,26.25,16.15,37.0,61.0,44.0,63.0,2.42,3.94,39.7,25.4,188.0,88.8,24.58,86.5,10.0,5.0,4.0,3.0,156.0,267.0,310.0,73.8,61.0,15.0,18.0,37.0,44.0,44.0,2.0,10.0,62.5
9583,2018.0,8.0,1.0,0.0,59.0,89.0,-30.0,0.0,6.0,189.0,184.0,373.0,1.03,84.0,63.0,24.0,23.0,16.0,8.0,3.0,10.0,1.0,19.0,42.1,46.62,19.63,29.0,50.0,37.0,46.0,2.42,5.75,39.1,17.4,188.2,87.5,24.91,87.6,6.0,7.0,4.0,5.0,125.0,253.0,262.0,70.2,50.0,5.0,7.0,29.0,37.0,34.0,1.0,3.0,37.5,215.0,189.0,404.0,1.14,104.0,53.0,44.0,16.0,23.0,13.0,9.0,10.0,1.0,24.0,54.2,31.08,16.83,39.0,51.0,34.0,57.0,2.38,4.38,40.4,22.8,187.2,87.5,24.49,85.5,13.0,1.0,3.0,5.0,144.0,268.0,292.0,72.3,51.0,10.0,11.0,39.0,34.0,46.0,3.0,9.0,69.2
9591,2018.0,9.0,0.0,1.0,72.0,100.0,-28.0,0.0,4.0,196.0,212.0,408.0,0.92,80.0,50.0,20.0,17.0,27.0,10.0,7.0,10.0,2.0,22.0,45.5,40.8,18.55,33.0,67.0,37.0,55.0,2.5,5.5,36.4,18.2,186.1,85.5,24.24,76.0,8.0,7.0,3.0,4.0,140.0,276.0,308.0,75.5,67.0,9.0,10.0,33.0,37.0,60.0,5.0,7.0,70.0,244.0,209.0,453.0,1.17,122.0,59.0,44.0,27.0,17.0,15.0,11.0,8.0,2.0,25.0,60.0,30.2,18.12,36.0,56.0,43.0,55.0,2.2,3.67,41.8,27.3,188.1,87.3,25.58,104.5,6.0,6.0,3.0,7.0,139.0,316.0,351.0,77.5,56.0,13.0,15.0,36.0,43.0,52.0,4.0,11.0,73.3
9596,2018.0,10.0,1.0,0.0,77.0,105.0,-28.0,0.0,14.0,239.0,201.0,440.0,1.19,119.0,52.0,36.0,19.0,14.0,12.0,10.0,5.0,0.0,17.0,70.6,36.67,25.88,34.0,64.0,44.0,48.0,2.82,4.0,35.4,25.0,186.5,85.9,23.74,65.2,9.0,8.0,3.0,2.0,138.0,311.0,340.0,77.3,64.0,6.0,12.0,34.0,44.0,53.0,7.0,10.0,83.3,217.0,148.0,365.0,1.47,100.0,43.0,25.0,14.0,19.0,15.0,10.0,13.0,2.0,30.0,50.0,24.33,12.17,34.0,47.0,34.0,63.0,2.1,4.2,44.4,23.8,186.3,86.0,25.33,104.0,8.0,4.0,3.0,7.0,141.0,231.0,262.0,71.8,47.0,14.0,17.0,34.0,34.0,59.0,14.0,10.0,66.7
9608,2018.0,11.0,1.0,0.0,88.0,101.0,-13.0,0.0,17.0,208.0,210.0,418.0,0.99,98.0,68.0,32.0,12.0,25.0,14.0,10.0,2.0,2.0,18.0,77.8,29.86,23.22,40.0,61.0,26.0,48.0,2.67,3.43,33.3,29.2,186.4,85.8,23.66,62.9,10.0,7.0,3.0,2.0,143.0,283.0,318.0,76.1,61.0,12.0,6.0,40.0,26.0,45.0,9.0,10.0,71.4,230.0,126.0,356.0,1.83,125.0,53.0,38.0,25.0,12.0,16.0,10.0,5.0,0.0,21.0,76.2,22.25,16.95,33.0,41.0,32.0,44.0,2.1,2.75,47.7,36.4,188.3,89.5,25.66,107.8,6.0,5.0,3.0,8.0,141.0,213.0,268.0,75.3,41.0,18.0,11.0,33.0,32.0,43.0,3.0,10.0,62.5
9615,2018.0,12.0,0.0,1.0,55.0,126.0,-71.0,0.0,16.0,206.0,138.0,344.0,1.49,96.0,60.0,33.0,20.0,22.0,7.0,5.0,12.0,1.0,20.0,35.0,49.14,17.2,27.0,44.0,28.0,55.0,2.75,7.86,34.5,12.7,186.8,86.0,23.41,63.0,10.0,7.0,3.0,2.0,124.0,220.0,244.0,70.9,44.0,9.0,10.0,27.0,28.0,46.0,6.0,5.0,71.4,212.0,188.0,400.0,1.13,106.0,58.0,35.0,22.0,20.0,19.0,16.0,9.0,3.0,31.0,61.3,21.05,12.9,39.0,49.0,46.0,49.0,1.58,2.58,57.1,38.8,186.4,85.7,25.41,112.5,6.0,6.0,3.0,7.0,125.0,275.0,311.0,77.8,49.0,9.0,23.0,39.0,46.0,40.0,5.0,16.0,84.2
9622,2018.0,13.0,1.0,1.0,80.0,78.0,2.0,1.0,8.0,217.0,143.0,360.0,1.52,105.0,75.0,33.0,28.0,21.0,11.0,8.0,10.0,4.0,25.0,44.0,32.73,14.4,53.0,44.0,22.0,58.0,2.32,5.27,36.2,19.0,187.6,88.1,24.24,76.6,7.0,8.0,4.0,3.0,152.0,220.0,258.0,71.7,44.0,14.0,9.0,53.0,22.0,44.0,6.0,8.0,72.7,191.0,104.0,295.0,1.84,86.0,73.0,41.0,21.0,28.0,11.0,6.0,8.0,4.0,23.0,47.8,26.82,12.83,22.0,54.0,44.0,41.0,1.78,3.73,46.3,26.8,188.4,84.9,24.0,75.6,8.0,9.0,3.0,2.0,125.0,175.0,210.0,71.2,54.0,8.0,9.0,22.0,44.0,53.0,5.0,6.0,54.5
9637,2018.0,15.0,1.0,1.0,119.0,117.0,2.0,1.0,11.0,207.0,180.0,387.0,1.15,86.0,48.0,31.0,23.0,28.0,18.0,11.0,10.0,1.0,29.0,62.1,21.5,13.34,32.0,67.0,42.0,50.0,1.72,2.78,56.0,36.0,187.3,88.1,24.41,81.2,6.0,8.0,4.0,4.0,137.0,255.0,284.0,73.4,67.0,5.0,17.0,32.0,42.0,53.0,9.0,11.0,61.1,193.0,169.0,362.0,1.14,83.0,63.0,47.0,28.0,23.0,18.0,12.0,8.0,1.0,27.0,66.7,20.11,13.41,37.0,55.0,31.0,62.0,2.3,3.44,41.9,29.0,188.4,89.1,24.33,84.1,8.0,8.0,4.0,2.0,143.0,220.0,258.0,71.3,55.0,13.0,12.0,37.0,31.0,27.0,6.0,12.0,66.7
9643,2018.0,16.0,1.0,0.0,50.0,86.0,-36.0,0.0,13.0,185.0,182.0,367.0,1.02,68.0,58.0,24.0,17.0,27.0,7.0,4.0,7.0,1.0,15.0,46.7,52.43,24.47,30.0,70.0,48.0,46.0,3.07,6.57,30.4,15.2,186.8,86.4,24.74,84.0,6.0,9.0,3.0,4.0,139.0,233.0,251.0,68.4,70.0,5.0,8.0,30.0,48.0,47.0,5.0,4.0,57.1,241.0,175.0,416.0,1.38,113.0,69.0,36.0,27.0,17.0,12.0,10.0,12.0,2.0,26.0,46.2,34.67,16.0,32.0,50.0,38.0,67.0,2.58,5.58,35.8,17.9,188.7,86.7,26.8,123.8,5.0,4.0,4.0,9.0,156.0,268.0,299.0,71.9,50.0,16.0,18.0,32.0,38.0,44.0,15.0,10.0,83.3
9650,2018.0,17.0,0.0,0.0,116.0,52.0,64.0,1.0,3.0,223.0,197.0,420.0,1.13,103.0,79.0,52.0,27.0,17.0,16.0,10.0,18.0,2.0,36.0,44.4,26.25,11.67,35.0,52.0,25.0,67.0,1.86,4.19,50.7,23.9,186.3,85.9,24.74,85.2,6.0,8.0,4.0,4.0,140.0,279.0,313.0,74.5,52.0,10.0,16.0,35.0,25.0,44.0,10.0,10.0,62.5,163.0,194.0,357.0,0.84,74.0,53.0,24.0,17.0,27.0,7.0,6.0,6.0,4.0,17.0,41.2,51.0,21.0,31.0,62.0,40.0,36.0,2.12,5.14,36.1,19.4,186.9,85.0,24.33,82.7,12.0,3.0,3.0,4.0,131.0,234.0,266.0,74.5,62.0,14.0,6.0,31.0,40.0,44.0,7.0,6.0,85.7
9658,2018.0,18.0,0.0,1.0,57.0,111.0,-54.0,0.0,14.0,192.0,193.0,385.0,0.99,100.0,53.0,38.0,24.0,13.0,8.0,4.0,6.0,3.0,17.0,47.1,48.12,22.65,37.0,49.0,32.0,42.0,2.47,5.25,33.3,19.0,187.1,87.0,24.66,85.0,6.0,8.0,4.0,4.0,122.0,261.0,290.0,75.3,49.0,6.0,11.0,37.0,32.0,41.0,5.0,4.0,50.0,196.0,165.0,361.0,1.19,96.0,54.0,27.0,13.0,24.0,16.0,9.0,11.0,4.0,31.0,51.6,22.56,11.65,31.0,58.0,30.0,52.0,1.68,3.25,51.9,30.8,186.5,86.0,25.33,109.9,7.0,3.0,6.0,6.0,134.0,236.0,270.0,74.8,58.0,10.0,15.0,31.0,30.0,50.0,6.0,9.0,56.2
9670,2018.0,19.0,1.0,0.0,61.0,86.0,-25.0,0.0,9.0,203.0,190.0,393.0,1.07,82.0,62.0,36.0,18.0,19.0,8.0,7.0,13.0,0.0,21.0,38.1,49.12,18.71,37.0,41.0,31.0,60.0,2.86,7.5,35.0,13.3,187.5,87.5,24.74,89.5,5.0,9.0,4.0,4.0,142.0,253.0,286.0,72.8,41.0,10.0,9.0,37.0,31.0,51.0,15.0,7.0,87.5,232.0,165.0,397.0,1.41,103.0,58.0,37.0,19.0,18.0,13.0,10.0,8.0,0.0,21.0,61.9,30.54,18.9,33.0,40.0,49.0,48.0,2.29,3.69,43.8,27.1,188.4,86.6,25.16,94.9,8.0,5.0,6.0,3.0,138.0,255.0,309.0,77.8,40.0,14.0,10.0,33.0,49.0,49.0,7.0,10.0,76.9
9680,2018.0,20.0,0.0,1.0,68.0,103.0,-35.0,0.0,18.0,221.0,201.0,422.0,1.1,114.0,56.0,20.0,15.0,22.0,9.0,6.0,10.0,4.0,23.0,39.1,46.89,18.35,24.0,55.0,36.0,55.0,2.39,6.11,34.5,16.4,186.6,86.3,24.24,80.5,6.0,10.0,2.0,4.0,118.0,302.0,332.0,78.7,55.0,10.0,9.0,24.0,36.0,44.0,9.0,6.0,66.7,198.0,226.0,424.0,0.88,106.0,51.0,29.0,22.0,15.0,15.0,12.0,11.0,2.0,28.0,53.6,28.27,15.14,30.0,47.0,43.0,54.0,1.93,3.6,48.1,27.8,187.7,85.3,23.8,74.8,9.0,5.0,6.0,2.0,127.0,294.0,333.0,78.5,47.0,11.0,14.0,30.0,43.0,47.0,20.0,12.0,80.0
9685,2018.0,21.0,1.0,0.0,79.0,122.0,-43.0,0.0,5.0,185.0,170.0,355.0,1.09,93.0,46.0,40.0,12.0,25.0,11.0,8.0,12.0,1.0,24.0,45.8,32.27,14.79,27.0,53.0,35.0,46.0,1.92,4.18,50.0,23.9,186.6,86.8,24.24,73.9,8.0,7.0,3.0,4.0,120.0,240.0,264.0,74.4,53.0,14.0,14.0,27.0,35.0,52.0,8.0,8.0,72.7,235.0,159.0,394.0,1.48,117.0,55.0,25.0,25.0,12.0,18.0,13.0,13.0,1.0,32.0,56.2,21.89,12.31,34.0,42.0,33.0,60.0,1.88,3.33,51.7,30.0,185.0,85.8,25.8,100.7,5.0,6.0,7.0,4.0,133.0,260.0,296.0,75.1,42.0,10.0,18.0,34.0,33.0,39.0,11.0,13.0,72.2
9699,2018.0,22.0,0.0,1.0,76.0,80.0,-4.0,0.0,10.0,209.0,173.0,382.0,1.21,81.0,58.0,25.0,17.0,18.0,11.0,8.0,9.0,1.0,21.0,52.4,34.73,18.19,40.0,42.0,27.0,51.0,2.43,4.64,39.2,21.6,186.9,86.1,24.16,72.2,9.0,7.0,2.0,4.0,156.0,231.0,281.0,73.6,42.0,6.0,9.0,40.0,27.0,47.0,2.0,8.0,72.7,197.0,157.0,354.0,1.25,83.0,66.0,57.0,18.0,17.0,12.0,10.0,8.0,0.0,20.0,60.0,29.5,17.7,40.0,48.0,36.0,44.0,2.2,3.67,45.5,27.3,187.7,86.6,25.41,107.1,9.0,2.0,2.0,9.0,135.0,219.0,260.0,73.4,48.0,10.0,13.0,40.0,36.0,64.0,7.0,10.0,83.3
9708,2018.0,23.0,0.0,1.0,94.0,117.0,-23.0,0.0,12.0,210.0,173.0,383.0,1.21,112.0,50.0,23.0,14.0,18.0,14.0,13.0,8.0,2.0,24.0,58.3,27.36,15.96,33.0,48.0,35.0,48.0,2.0,3.43,45.8,29.2,187.1,86.5,24.41,78.4,7.0,8.0,3.0,4.0,125.0,269.0,299.0,78.1,48.0,7.0,14.0,33.0,35.0,46.0,11.0,13.0,92.9,224.0,201.0,425.0,1.11,106.0,48.0,32.0,18.0,14.0,17.0,13.0,13.0,2.0,32.0,53.1,25.0,13.28,24.0,50.0,29.0,59.0,1.84,3.47,50.8,28.8,187.8,88.3,26.33,115.0,5.0,6.0,4.0,7.0,131.0,300.0,322.0,75.8,50.0,6.0,23.0,24.0,29.0,33.0,7.0,13.0,76.5
9727,2019.0,1.0,0.0,0.0,85.0,84.0,1.0,1.0,8.0,234.0,154.0,388.0,1.52,81.0,71.0,33.0,18.0,29.0,13.0,11.0,3.0,4.0,20.0,65.0,29.85,19.4,46.0,77.0,40.0,60.0,3.0,4.62,26.7,21.7,186.1,85.0,24.49,69.7,7.0,10.0,3.0,2.0,164.0,223.0,278.0,71.6,77.0,11.0,13.0,46.0,40.0,63.0,11.0,11.0,84.6,204.0,151.0,355.0,1.35,76.0,60.0,50.0,29.0,18.0,13.0,10.0,6.0,0.0,19.0,68.4,27.31,18.68,40.0,59.0,46.0,53.0,2.79,4.08,35.8,24.5,187.6,85.0,24.8,64.8,9.0,9.0,3.0,1.0,155.0,207.0,252.0,71.0,59.0,12.0,7.0,40.0,46.0,45.0,4.0,10.0,76.9
9732,2019.0,2.0,1.0,1.0,76.0,65.0,11.0,1.0,5.0,199.0,149.0,348.0,1.34,70.0,75.0,24.0,21.0,25.0,10.0,6.0,14.0,2.0,26.0,38.5,34.8,13.38,40.0,64.0,45.0,50.0,1.92,5.0,48.0,20.0,186.5,86.1,24.91,80.4,5.0,11.0,3.0,3.0,144.0,202.0,248.0,71.3,64.0,11.0,9.0,40.0,45.0,53.0,12.0,6.0,60.0,213.0,148.0,361.0,1.44,93.0,66.0,53.0,25.0,21.0,9.0,6.0,10.0,1.0,20.0,45.0,40.11,18.05,42.0,61.0,42.0,54.0,2.7,6.0,35.2,16.7,185.5,85.9,25.74,89.5,4.0,8.0,7.0,3.0,157.0,202.0,244.0,67.6,61.0,19.0,8.0,42.0,42.0,64.0,8.0,6.0,66.7
9747,2019.0,3.0,1.0,0.0,66.0,71.0,-5.0,0.0,6.0,215.0,152.0,367.0,1.41,81.0,69.0,46.0,13.0,16.0,9.0,4.0,9.0,3.0,21.0,42.9,40.78,17.48,36.0,46.0,41.0,50.0,2.38,5.56,36.0,18.0,186.7,85.9,24.58,74.0,6.0,11.0,3.0,2.0,155.0,208.0,265.0,72.2,46.0,12.0,7.0,36.0,41.0,48.0,7.0,4.0,44.4,245.0,173.0,418.0,1.42,103.0,70.0,31.0,16.0,13.0,11.0,7.0,3.0,2.0,16.0,68.8,38.0,26.12,42.0,65.0,41.0,55.0,3.44,5.0,25.5,20.0,187.7,86.6,24.8,80.1,8.0,7.0,5.0,2.0,158.0,246.0,305.0,73.0,65.0,15.0,11.0,42.0,41.0,74.0,6.0,7.0,63.6
9756,2019.0,4.0,0.0,0.0,74.0,69.0,5.0,1.0,10.0,215.0,175.0,390.0,1.23,74.0,64.0,30.0,19.0,16.0,10.0,7.0,11.0,3.0,24.0,41.7,39.0,16.25,53.0,47.0,42.0,51.0,2.12,5.1,41.2,19.6,186.8,85.1,24.0,63.3,8.0,10.0,3.0,1.0,156.0,238.0,285.0,73.1,47.0,10.0,10.0,53.0,42.0,51.0,8.0,7.0,70.0,210.0,165.0,375.0,1.27,87.0,58.0,65.0,16.0,19.0,10.0,6.0,7.0,2.0,19.0,52.6,37.5,19.74,40.0,49.0,39.0,53.0,2.79,5.3,32.1,18.9,187.8,87.1,26.24,110.1,7.0,3.0,3.0,9.0,157.0,221.0,278.0,74.1,49.0,17.0,10.0,40.0,39.0,41.0,3.0,6.0,60.0
9761,2019.0,5.0,1.0,1.0,95.0,55.0,40.0,1.0,11.0,231.0,170.0,401.0,1.36,105.0,58.0,16.0,23.0,16.0,15.0,12.0,4.0,1.0,20.0,75.0,26.73,20.05,34.0,53.0,45.0,47.0,2.35,3.13,40.4,31.9,186.5,85.3,24.74,78.4,6.0,10.0,3.0,3.0,136.0,259.0,304.0,75.8,53.0,9.0,13.0,34.0,45.0,52.0,9.0,12.0,80.0,225.0,170.0,395.0,1.32,119.0,54.0,49.0,16.0,23.0,7.0,6.0,9.0,4.0,20.0,35.0,56.43,19.75,31.0,58.0,31.0,55.0,2.75,7.86,29.1,12.7,187.6,88.3,25.8,89.5,7.0,7.0,4.0,4.0,129.0,261.0,297.0,75.2,58.0,13.0,10.0,31.0,31.0,54.0,5.0,6.0,85.7
9770,2019.0,6.0,0.0,1.0,68.0,97.0,-29.0,0.0,1.0,197.0,156.0,353.0,1.26,101.0,72.0,24.0,18.0,17.0,10.0,9.0,7.0,1.0,18.0,55.6,35.3,19.61,28.0,43.0,36.0,45.0,2.5,4.5,37.8,22.2,186.6,85.5,24.58,74.8,6.0,11.0,3.0,2.0,131.0,225.0,269.0,76.2,43.0,8.0,10.0,28.0,36.0,49.0,10.0,9.0,90.0,242.0,158.0,400.0,1.53,118.0,50.0,45.0,17.0,18.0,15.0,9.0,7.0,0.0,22.0,68.2,26.67,18.18,40.0,49.0,33.0,52.0,2.36,3.47,42.3,28.8,187.6,87.5,25.8,92.0,9.0,5.0,2.0,6.0,152.0,245.0,293.0,73.2,49.0,14.0,17.0,40.0,33.0,44.0,0.0,9.0,60.0
9777,2019.0,7.0,1.0,0.0,70.0,114.0,-44.0,0.0,9.0,180.0,127.0,307.0,1.42,61.0,45.0,30.0,26.0,22.0,10.0,6.0,9.0,1.0,20.0,50.0,30.7,15.35,39.0,48.0,23.0,62.0,3.1,6.2,30.6,16.1,187.6,85.7,23.66,56.6,10.0,9.0,3.0,0.0,141.0,171.0,219.0,71.3,48.0,15.0,10.0,39.0,23.0,39.0,16.0,6.0,60.0,238.0,131.0,369.0,1.82,108.0,46.0,50.0,22.0,26.0,18.0,12.0,6.0,0.0,24.0,75.0,20.5,15.38,44.0,62.0,52.0,42.0,1.75,2.33,57.1,42.9,188.5,87.3,25.16,85.4,8.0,6.0,5.0,3.0,154.0,211.0,279.0,75.6,62.0,20.0,13.0,44.0,52.0,54.0,9.0,12.0,66.7
9788,2019.0,8.0,0.0,1.0,70.0,88.0,-18.0,0.0,17.0,232.0,157.0,389.0,1.48,104.0,41.0,25.0,9.0,14.0,10.0,7.0,9.0,1.0,20.0,50.0,38.9,19.45,30.0,50.0,34.0,47.0,2.35,4.7,40.4,21.3,187.3,85.8,24.16,68.0,8.0,10.0,3.0,1.0,129.0,243.0,281.0,72.2,50.0,12.0,15.0,30.0,34.0,48.0,10.0,7.0,70.0,232.0,128.0,360.0,1.81,101.0,51.0,38.0,14.0,9.0,12.0,9.0,16.0,0.0,28.0,42.9,30.0,12.86,35.0,42.0,37.0,50.0,1.79,4.17,56.0,24.0,187.9,87.5,26.0,117.9,6.0,3.0,3.0,10.0,130.0,220.0,274.0,76.1,42.0,9.0,13.0,35.0,37.0,55.0,2.0,9.0,75.0
9794,2019.0,9.0,1.0,0.0,71.0,112.0,-41.0,0.0,4.0,188.0,148.0,336.0,1.27,79.0,72.0,24.0,11.0,20.0,10.0,9.0,9.0,2.0,21.0,47.6,33.6,16.0,35.0,50.0,28.0,52.0,2.48,5.2,36.5,19.2,187.5,86.4,24.16,64.6,9.0,8.0,3.0,2.0,132.0,214.0,251.0,74.7,50.0,11.0,10.0,35.0,28.0,41.0,4.0,9.0,90.0,227.0,179.0,406.0,1.27,96.0,59.0,53.0,20.0,11.0,17.0,11.0,10.0,0.0,27.0,63.0,23.88,15.04,39.0,44.0,42.0,47.0,1.74,2.76,57.4,36.2,188.0,87.0,26.66,120.6,4.0,5.0,7.0,6.0,153.0,242.0,303.0,74.6,44.0,15.0,15.0,39.0,42.0,50.0,0.0,11.0,64.7
9809,2019.0,10.0,0.0,0.0,68.0,55.0,13.0,1.0,3.0,207.0,141.0,348.0,1.47,93.0,63.0,34.0,31.0,24.0,9.0,7.0,10.0,4.0,23.0,39.1,38.67,15.13,31.0,53.0,32.0,47.0,2.04,5.22,40.4,19.1,187.3,86.3,24.24,66.1,9.0,8.0,3.0,2.0,139.0,206.0,262.0,75.3,53.0,11.0,15.0,31.0,32.0,42.0,5.0,7.0,77.8,215.0,115.0,330.0,1.87,103.0,65.0,32.0,23.0,31.0,8.0,6.0,6.0,1.0,15.0,53.3,41.25,22.0,35.0,65.0,37.0,42.0,2.8,5.25,33.3,19.0,188.0,86.4,24.24,77.9,11.0,6.0,1.0,4.0,122.0,200.0,252.0,76.4,65.0,9.0,7.0,35.0,37.0,42.0,4.0,6.0,75.0
9817,2019.0,11.0,0.0,1.0,69.0,139.0,-70.0,0.0,13.0,209.0,129.0,338.0,1.62,76.0,47.0,27.0,17.0,18.0,9.0,8.0,14.0,1.0,24.0,37.5,37.56,14.08,44.0,55.0,37.0,52.0,2.17,5.78,44.2,17.3,187.2,85.6,24.41,70.5,9.0,7.0,3.0,3.0,143.0,187.0,237.0,70.1,55.0,9.0,12.0,44.0,37.0,37.0,3.0,8.0,88.9,253.0,170.0,423.0,1.49,116.0,61.0,52.0,18.0,17.0,22.0,13.0,7.0,0.0,29.0,75.9,19.23,14.59,43.0,58.0,41.0,60.0,2.07,2.73,48.3,36.7,188.3,85.5,25.8,93.5,9.0,6.0,1.0,6.0,150.0,271.0,327.0,77.3,58.0,13.0,16.0,43.0,41.0,56.0,4.0,13.0,59.1
9828,2019.0,13.0,1.0,1.0,80.0,76.0,4.0,1.0,8.0,216.0,142.0,358.0,1.52,94.0,78.0,44.0,13.0,21.0,11.0,11.0,11.0,3.0,25.0,44.0,32.55,14.32,38.0,53.0,37.0,57.0,2.28,5.18,38.6,19.3,187.5,86.6,24.66,72.0,9.0,7.0,3.0,3.0,136.0,215.0,260.0,72.6,53.0,10.0,13.0,38.0,37.0,50.0,12.0,11.0,100.0,217.0,141.0,358.0,1.54,91.0,58.0,58.0,21.0,13.0,11.0,4.0,8.0,2.0,21.0,52.4,32.55,17.05,43.0,37.0,44.0,48.0,2.29,4.36,39.6,22.9,189.0,85.5,23.58,67.3,10.0,7.0,4.0,1.0,141.0,210.0,266.0,74.3,37.0,12.0,8.0,43.0,44.0,48.0,6.0,4.0,36.4
9835,2019.0,14.0,0.0,1.0,59.0,115.0,-56.0,0.0,2.0,201.0,144.0,345.0,1.4,84.0,80.0,39.0,15.0,11.0,8.0,6.0,10.0,1.0,19.0,42.1,43.12,18.16,39.0,47.0,45.0,40.0,2.11,5.0,45.0,20.0,187.4,86.5,24.8,79.6,8.0,7.0,4.0,3.0,124.0,207.0,242.0,70.1,47.0,8.0,10.0,39.0,45.0,42.0,9.0,6.0,75.0,263.0,116.0,379.0,2.27,121.0,56.0,42.0,11.0,15.0,17.0,9.0,11.0,2.0,30.0,56.7,22.29,12.63,43.0,52.0,28.0,62.0,2.07,3.65,45.2,27.4,188.1,88.0,25.33,101.8,7.0,6.0,4.0,5.0,151.0,220.0,270.0,71.2,52.0,14.0,12.0,43.0,28.0,37.0,1.0,9.0,52.9
