Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
5863,2014.0,13.0,0.0,1.0,98.0,106.0,-8.0,0.0,18.0,193.0,157.0,350.0,1.23,84.0,99.0,42.0,20.0,11.0,15.0,11.0,4.0,4.0,23.0,65.2,23.33,15.22,34.0,38.0,35.0,45.0,1.96,3.0,42.2,33.3,188.0,89.5,24.49,82.2,12.0,3.0,2.0,5.0,160.0,193.0,250.0,71.4,38.0,17.0,9.0,34.0,35.0,45.0,14.0,11.0,73.3,192.0,202.0,394.0,0.95,54.0,88.0,46.0,11.0,19.0,16.0,10.0,9.0,1.0,26.0,61.5,24.62,15.15,51.0,49.0,28.0,57.0,2.19,3.56,43.9,28.1,187.3,86.5,25.16,98.0,6.0,8.0,2.0,6.0,167.0,218.0,275.0,69.8,49.0,10.0,9.0,51.0,28.0,48.0,3.0,10.0,62.5
5867,2014.0,14.0,1.0,0.0,86.0,115.0,-29.0,0.0,10.0,187.0,178.0,365.0,1.05,81.0,58.0,37.0,15.0,18.0,13.0,10.0,7.0,1.0,21.0,61.9,28.08,17.38,34.0,43.0,38.0,44.0,2.1,3.38,45.5,29.5,187.3,88.7,24.74,87.0,11.0,3.0,3.0,5.0,117.0,246.0,287.0,78.6,43.0,6.0,18.0,34.0,38.0,46.0,9.0,10.0,76.9,232.0,163.0,395.0,1.42,124.0,52.0,33.0,18.0,15.0,17.0,11.0,9.0,4.0,30.0,56.7,23.24,13.17,29.0,44.0,29.0,59.0,1.97,3.47,44.1,28.8,187.7,87.8,26.8,113.3,6.0,7.0,1.0,8.0,145.0,252.0,298.0,75.4,44.0,19.0,14.0,29.0,29.0,48.0,12.0,11.0,64.7
5882,2014.0,15.0,0.0,0.0,91.0,76.0,15.0,1.0,3.0,209.0,185.0,394.0,1.13,82.0,91.0,34.0,7.0,11.0,13.0,11.0,12.0,1.0,26.0,50.0,30.31,15.15,33.0,38.0,26.0,56.0,2.15,4.31,44.6,23.2,187.0,89.3,25.16,97.2,9.0,3.0,5.0,5.0,145.0,243.0,280.0,71.1,38.0,11.0,14.0,33.0,26.0,60.0,8.0,11.0,84.6,201.0,136.0,337.0,1.48,77.0,60.0,44.0,11.0,7.0,11.0,7.0,7.0,3.0,21.0,52.4,30.64,16.05,30.0,40.0,39.0,45.0,2.14,4.09,40.0,24.4,188.4,87.8,25.8,110.0,5.0,7.0,2.0,8.0,142.0,197.0,229.0,68.0,40.0,7.0,7.0,30.0,39.0,47.0,6.0,7.0,63.6
5886,2014.0,16.0,1.0,0.0,75.0,80.0,-5.0,0.0,8.0,194.0,138.0,332.0,1.41,85.0,49.0,44.0,19.0,13.0,10.0,8.0,11.0,4.0,25.0,40.0,33.2,13.28,30.0,37.0,26.0,52.0,2.08,5.2,40.4,19.2,187.9,89.3,24.41,85.0,11.0,2.0,5.0,4.0,125.0,204.0,236.0,71.1,37.0,7.0,11.0,30.0,26.0,45.0,11.0,8.0,80.0,212.0,166.0,378.0,1.28,99.0,52.0,23.0,13.0,19.0,11.0,9.0,11.0,3.0,25.0,44.0,34.36,15.12,39.0,43.0,38.0,43.0,1.72,3.91,51.2,25.6,188.2,86.1,23.0,65.9,10.0,8.0,2.0,2.0,134.0,240.0,292.0,77.2,43.0,10.0,14.0,39.0,38.0,47.0,6.0,9.0,81.8
5899,2014.0,17.0,1.0,0.0,39.0,103.0,-64.0,0.0,5.0,185.0,153.0,338.0,1.21,76.0,50.0,41.0,17.0,20.0,5.0,4.0,5.0,4.0,14.0,35.7,67.6,24.14,30.0,51.0,33.0,49.0,3.5,9.8,20.4,10.2,187.4,89.3,25.16,105.4,8.0,3.0,5.0,6.0,119.0,222.0,251.0,74.3,51.0,3.0,5.0,30.0,33.0,50.0,14.0,4.0,80.0,260.0,165.0,425.0,1.58,148.0,68.0,34.0,20.0,17.0,16.0,9.0,6.0,1.0,23.0,69.6,26.56,18.48,40.0,44.0,41.0,51.0,2.22,3.19,43.1,31.4,188.0,86.7,25.49,101.7,7.0,7.0,4.0,4.0,139.0,285.0,329.0,77.4,44.0,17.0,17.0,40.0,41.0,48.0,4.0,9.0,56.2
5909,2014.0,18.0,0.0,1.0,82.0,98.0,-16.0,0.0,1.0,195.0,145.0,340.0,1.34,70.0,66.0,33.0,18.0,19.0,12.0,9.0,8.0,2.0,22.0,54.5,28.33,15.45,41.0,57.0,29.0,48.0,2.18,4.0,41.7,25.0,187.7,89.2,24.0,77.4,10.0,5.0,4.0,3.0,144.0,193.0,234.0,68.8,57.0,8.0,10.0,41.0,29.0,44.0,12.0,9.0,75.0,190.0,162.0,352.0,1.17,72.0,57.0,50.0,20.0,18.0,14.0,11.0,12.0,2.0,28.0,50.0,25.14,12.57,35.0,44.0,32.0,47.0,1.68,3.36,55.3,29.8,186.2,88.0,24.66,73.3,8.0,9.0,3.0,2.0,141.0,209.0,249.0,70.7,44.0,10.0,12.0,35.0,32.0,46.0,20.0,11.0,78.6
5918,2014.0,19.0,0.0,0.0,76.0,70.0,6.0,1.0,13.0,233.0,138.0,371.0,1.69,111.0,73.0,37.0,15.0,14.0,11.0,7.0,8.0,2.0,21.0,52.4,33.73,17.67,35.0,45.0,33.0,49.0,2.33,4.45,38.8,22.4,187.2,88.7,24.16,74.7,11.0,5.0,3.0,3.0,136.0,234.0,265.0,71.4,45.0,12.0,11.0,35.0,33.0,56.0,6.0,7.0,63.6,187.0,191.0,378.0,0.98,86.0,66.0,35.0,14.0,15.0,10.0,8.0,4.0,6.0,20.0,50.0,37.8,18.9,33.0,49.0,33.0,45.0,2.25,4.5,31.1,22.2,188.1,87.5,24.49,92.1,8.0,6.0,4.0,4.0,126.0,252.0,275.0,72.8,49.0,11.0,9.0,33.0,33.0,55.0,14.0,8.0,80.0
5927,2014.0,20.0,1.0,0.0,66.0,126.0,-60.0,0.0,17.0,180.0,176.0,356.0,1.02,81.0,80.0,31.0,10.0,27.0,10.0,8.0,4.0,2.0,16.0,62.5,35.6,22.25,41.0,58.0,34.0,44.0,2.75,4.4,31.8,22.7,187.4,89.2,24.66,85.5,9.0,5.0,5.0,3.0,125.0,235.0,259.0,72.8,58.0,6.0,7.0,41.0,34.0,44.0,14.0,8.0,80.0,239.0,202.0,441.0,1.18,117.0,68.0,55.0,27.0,10.0,19.0,12.0,9.0,3.0,31.0,61.3,23.21,14.23,47.0,35.0,34.0,55.0,1.77,2.89,50.9,34.5,189.1,88.7,25.8,96.5,5.0,6.0,9.0,2.0,152.0,291.0,327.0,74.1,35.0,6.0,9.0,47.0,34.0,46.0,5.0,12.0,63.2
5932,2014.0,21.0,0.0,1.0,56.0,123.0,-67.0,0.0,2.0,183.0,135.0,318.0,1.36,87.0,57.0,41.0,13.0,21.0,8.0,7.0,6.0,2.0,16.0,50.0,39.75,19.88,27.0,50.0,39.0,43.0,2.69,5.38,32.6,18.6,188.0,89.6,24.74,93.4,9.0,3.0,6.0,4.0,105.0,210.0,243.0,76.4,50.0,8.0,11.0,27.0,39.0,47.0,7.0,7.0,87.5,223.0,207.0,430.0,1.08,109.0,57.0,33.0,21.0,13.0,18.0,13.0,11.0,4.0,33.0,54.5,23.89,13.03,39.0,32.0,32.0,58.0,1.76,3.22,50.0,31.0,188.1,86.5,23.33,63.8,11.0,6.0,1.0,4.0,121.0,304.0,339.0,78.8,32.0,5.0,15.0,39.0,32.0,38.0,6.0,13.0,72.2
5940,2014.0,22.0,1.0,1.0,75.0,67.0,8.0,1.0,9.0,181.0,142.0,323.0,1.27,58.0,77.0,43.0,16.0,19.0,11.0,8.0,5.0,4.0,20.0,55.0,29.36,16.15,39.0,48.0,30.0,58.0,2.9,5.27,27.6,19.0,187.3,87.6,24.33,75.4,12.0,3.0,4.0,3.0,148.0,168.0,200.0,61.9,48.0,5.0,8.0,39.0,30.0,47.0,4.0,8.0,72.7,206.0,171.0,377.0,1.2,69.0,88.0,50.0,19.0,16.0,9.0,6.0,11.0,2.0,22.0,40.9,41.89,17.14,48.0,49.0,44.0,46.0,2.09,5.11,43.5,19.6,187.0,83.6,22.33,51.7,14.0,5.0,1.0,2.0,160.0,212.0,236.0,62.6,49.0,4.0,7.0,48.0,44.0,67.0,8.0,6.0,66.7
5948,2014.0,23.0,0.0,1.0,56.0,121.0,-65.0,0.0,10.0,169.0,115.0,284.0,1.47,66.0,56.0,33.0,19.0,14.0,8.0,4.0,7.0,1.0,16.0,50.0,35.5,17.75,33.0,43.0,32.0,41.0,2.56,5.12,36.6,19.5,188.0,87.7,23.74,66.8,14.0,2.0,3.0,3.0,115.0,162.0,196.0,69.0,43.0,17.0,12.0,33.0,32.0,37.0,5.0,4.0,50.0,244.0,211.0,455.0,1.16,132.0,60.0,36.0,14.0,19.0,18.0,14.0,11.0,2.0,31.0,58.1,25.28,14.68,38.0,42.0,30.0,52.0,1.68,2.89,55.8,34.6,188.0,87.5,26.41,119.0,7.0,6.0,0.0,9.0,129.0,329.0,361.0,79.3,42.0,10.0,19.0,38.0,30.0,40.0,3.0,14.0,77.8
5967,2015.0,1.0,1.0,1.0,86.0,74.0,12.0,1.0,2.0,197.0,149.0,346.0,1.32,52.0,77.0,36.0,17.0,21.0,12.0,10.0,11.0,3.0,26.0,46.2,28.83,13.31,43.0,54.0,33.0,60.0,2.31,5.0,38.3,20.0,187.4,88.0,24.16,81.1,10.0,4.0,5.0,3.0,165.0,179.0,231.0,66.8,54.0,12.0,17.0,43.0,33.0,53.0,2.0,10.0,83.3,215.0,149.0,364.0,1.44,87.0,68.0,47.0,21.0,17.0,11.0,8.0,6.0,2.0,19.0,57.9,33.09,19.16,44.0,54.0,42.0,49.0,2.58,4.45,34.7,22.4,186.1,85.1,23.91,70.0,8.0,7.0,5.0,2.0,152.0,211.0,246.0,67.6,54.0,8.0,9.0,44.0,42.0,51.0,1.0,8.0,72.7
5976,2015.0,2.0,0.0,1.0,63.0,90.0,-27.0,0.0,1.0,189.0,163.0,352.0,1.16,61.0,64.0,40.0,17.0,18.0,9.0,6.0,8.0,1.0,18.0,50.0,39.11,19.56,29.0,54.0,43.0,44.0,2.44,4.89,38.6,20.5,187.7,87.8,24.24,78.3,11.0,4.0,4.0,3.0,155.0,190.0,243.0,69.0,54.0,11.0,12.0,29.0,43.0,55.0,7.0,6.0,66.7,258.0,168.0,426.0,1.54,126.0,68.0,38.0,18.0,17.0,12.0,11.0,13.0,5.0,30.0,40.0,35.5,14.2,45.0,45.0,32.0,58.0,1.93,4.83,43.1,20.7,186.0,86.5,24.91,78.5,8.0,7.0,4.0,3.0,147.0,272.0,303.0,71.1,45.0,7.0,17.0,45.0,32.0,41.0,4.0,11.0,91.7
5982,2015.0,3.0,0.0,0.0,140.0,66.0,74.0,1.0,15.0,220.0,151.0,371.0,1.46,78.0,74.0,40.0,28.0,16.0,21.0,15.0,9.0,5.0,35.0,60.0,17.67,10.6,46.0,45.0,25.0,77.0,2.2,3.67,39.0,27.3,188.8,88.4,24.58,75.3,12.0,3.0,4.0,3.0,173.0,202.0,258.0,69.5,45.0,9.0,21.0,46.0,25.0,58.0,5.0,15.0,71.4,204.0,156.0,360.0,1.31,85.0,70.0,40.0,16.0,28.0,10.0,8.0,6.0,0.0,16.0,62.5,36.0,22.5,37.0,66.0,52.0,42.0,2.62,4.2,38.1,23.8,186.0,85.0,24.0,62.2,11.0,6.0,2.0,3.0,157.0,211.0,244.0,67.8,66.0,8.0,11.0,37.0,52.0,58.0,3.0,8.0,80.0
5993,2015.0,4.0,1.0,1.0,69.0,49.0,20.0,1.0,5.0,210.0,128.0,338.0,1.64,73.0,74.0,31.0,20.0,22.0,9.0,6.0,9.0,6.0,24.0,37.5,37.56,14.08,39.0,58.0,40.0,61.0,2.54,6.78,29.5,14.8,188.4,88.2,24.49,77.3,12.0,3.0,4.0,3.0,165.0,174.0,219.0,64.8,58.0,13.0,7.0,39.0,40.0,55.0,2.0,6.0,66.7,239.0,181.0,420.0,1.32,116.0,83.0,32.0,22.0,20.0,6.0,5.0,9.0,4.0,19.0,31.6,70.0,22.11,30.0,47.0,47.0,57.0,3.0,9.5,26.3,10.5,187.2,84.6,26.0,112.7,5.0,6.0,6.0,5.0,160.0,264.0,297.0,70.7,47.0,12.0,9.0,30.0,47.0,51.0,1.0,5.0,83.3
6000,2015.0,5.0,1.0,1.0,120.0,45.0,75.0,1.0,3.0,230.0,146.0,376.0,1.58,111.0,82.0,27.0,20.0,18.0,18.0,12.0,11.0,1.0,30.0,60.0,20.89,12.53,40.0,37.0,27.0,60.0,2.0,3.33,48.3,30.0,188.7,88.7,24.58,78.8,12.0,3.0,4.0,3.0,127.0,246.0,304.0,80.9,37.0,9.0,17.0,40.0,27.0,46.0,13.0,12.0,66.7,166.0,132.0,298.0,1.26,44.0,47.0,49.0,18.0,20.0,6.0,3.0,7.0,2.0,15.0,40.0,49.67,19.87,38.0,42.0,41.0,36.0,2.4,6.0,36.1,16.7,189.1,87.9,25.58,89.4,8.0,6.0,3.0,5.0,126.0,162.0,204.0,68.5,42.0,7.0,6.0,38.0,41.0,59.0,3.0,3.0,50.0
6009,2015.0,6.0,0.0,1.0,59.0,100.0,-41.0,0.0,7.0,194.0,145.0,339.0,1.34,85.0,67.0,46.0,17.0,13.0,8.0,6.0,9.0,2.0,19.0,42.1,42.38,17.84,31.0,48.0,32.0,48.0,2.53,6.0,35.4,16.7,188.9,89.1,24.74,80.7,12.0,3.0,4.0,3.0,132.0,207.0,231.0,68.1,48.0,9.0,13.0,31.0,32.0,43.0,4.0,6.0,75.0,230.0,195.0,425.0,1.18,120.0,84.0,21.0,13.0,17.0,15.0,13.0,6.0,4.0,25.0,60.0,28.33,17.0,38.0,44.0,39.0,53.0,2.12,3.53,39.6,28.3,189.4,89.1,24.91,91.4,8.0,5.0,2.0,7.0,143.0,289.0,323.0,76.0,44.0,7.0,16.0,38.0,39.0,34.0,7.0,13.0,86.7
6025,2015.0,7.0,1.0,0.0,100.0,105.0,-5.0,0.0,14.0,172.0,156.0,328.0,1.1,70.0,55.0,33.0,13.0,21.0,15.0,11.0,8.0,2.0,25.0,60.0,21.87,13.12,40.0,45.0,21.0,53.0,2.12,3.53,43.4,28.3,189.5,89.7,24.24,80.3,12.0,2.0,5.0,3.0,123.0,205.0,239.0,72.9,45.0,9.0,18.0,40.0,21.0,29.0,4.0,11.0,73.3,214.0,153.0,367.0,1.4,102.0,63.0,43.0,21.0,13.0,16.0,15.0,6.0,3.0,25.0,64.0,22.94,14.68,35.0,34.0,34.0,46.0,1.84,2.88,47.8,34.8,189.7,87.9,24.16,83.1,8.0,5.0,6.0,3.0,124.0,240.0,276.0,75.2,34.0,11.0,11.0,35.0,34.0,37.0,3.0,15.0,93.8
6030,2015.0,8.0,1.0,1.0,132.0,63.0,69.0,1.0,8.0,233.0,213.0,446.0,1.09,104.0,50.0,42.0,9.0,12.0,20.0,16.0,10.0,2.0,32.0,62.5,22.3,13.94,44.0,43.0,31.0,58.0,1.81,2.9,51.7,34.5,188.6,89.4,24.8,82.2,10.0,4.0,5.0,3.0,144.0,298.0,347.0,77.8,43.0,14.0,19.0,44.0,31.0,30.0,7.0,16.0,80.0,194.0,145.0,339.0,1.34,97.0,57.0,36.0,13.0,9.0,9.0,7.0,8.0,1.0,18.0,50.0,37.67,18.83,32.0,30.0,33.0,44.0,2.44,4.89,38.6,20.5,186.5,84.0,23.16,55.7,10.0,9.0,1.0,2.0,113.0,219.0,247.0,72.9,30.0,9.0,9.0,32.0,33.0,36.0,3.0,7.0,77.8
6043,2015.0,9.0,0.0,0.0,112.0,95.0,17.0,1.0,12.0,209.0,138.0,347.0,1.51,81.0,91.0,44.0,14.0,16.0,17.0,13.0,5.0,5.0,27.0,63.0,20.41,12.85,47.0,46.0,34.0,51.0,1.89,3.0,43.1,33.3,188.9,89.9,24.41,88.8,9.0,4.0,6.0,3.0,144.0,192.0,225.0,64.8,46.0,6.0,11.0,47.0,34.0,53.0,3.0,13.0,76.5,189.0,164.0,353.0,1.15,72.0,89.0,53.0,16.0,14.0,14.0,10.0,10.0,1.0,25.0,56.0,25.21,14.12,37.0,50.0,28.0,53.0,2.12,3.79,45.3,26.4,188.1,87.8,26.33,121.1,5.0,5.0,7.0,5.0,146.0,203.0,244.0,69.1,50.0,13.0,16.0,37.0,28.0,42.0,3.0,10.0,71.4
6053,2015.0,10.0,1.0,1.0,110.0,85.0,25.0,1.0,11.0,227.0,146.0,373.0,1.55,105.0,57.0,32.0,13.0,16.0,17.0,10.0,6.0,2.0,25.0,68.0,21.94,14.92,36.0,41.0,30.0,53.0,2.12,3.12,43.4,32.1,187.5,87.9,24.41,87.6,10.0,3.0,6.0,3.0,146.0,233.0,283.0,75.9,41.0,15.0,16.0,36.0,30.0,48.0,4.0,10.0,58.8,180.0,190.0,370.0,0.95,65.0,67.0,41.0,16.0,13.0,13.0,10.0,7.0,0.0,20.0,65.0,28.46,18.5,40.0,39.0,33.0,47.0,2.35,3.62,42.6,27.7,188.6,88.8,25.8,81.0,10.0,4.0,4.0,4.0,142.0,229.0,283.0,76.5,39.0,11.0,8.0,40.0,33.0,45.0,6.0,10.0,76.9
6058,2015.0,11.0,0.0,0.0,119.0,77.0,42.0,1.0,9.0,209.0,180.0,389.0,1.16,85.0,60.0,50.0,16.0,9.0,18.0,14.0,6.0,5.0,29.0,62.1,21.61,13.41,40.0,36.0,26.0,56.0,1.93,3.11,42.9,32.1,188.0,88.6,24.33,85.8,10.0,3.0,6.0,3.0,156.0,237.0,284.0,73.0,36.0,18.0,14.0,40.0,26.0,43.0,9.0,14.0,77.8,198.0,199.0,397.0,0.99,93.0,76.0,38.0,9.0,16.0,11.0,11.0,9.0,2.0,22.0,50.0,36.09,18.05,39.0,49.0,36.0,42.0,1.91,3.82,47.6,26.2,187.0,84.7,23.49,77.3,8.0,9.0,2.0,3.0,125.0,271.0,287.0,72.3,49.0,7.0,18.0,39.0,36.0,46.0,19.0,11.0,100.0
6066,2015.0,13.0,1.0,0.0,73.0,80.0,-7.0,0.0,6.0,200.0,145.0,345.0,1.38,74.0,94.0,31.0,17.0,15.0,11.0,8.0,2.0,5.0,18.0,61.1,31.36,19.17,42.0,46.0,28.0,40.0,2.22,3.64,32.5,27.5,188.0,88.8,24.49,90.9,9.0,3.0,6.0,4.0,141.0,207.0,243.0,70.4,46.0,5.0,5.0,42.0,28.0,66.0,3.0,8.0,72.7,206.0,165.0,371.0,1.25,69.0,68.0,67.0,15.0,17.0,12.0,9.0,7.0,1.0,20.0,60.0,30.92,18.55,52.0,38.0,26.0,43.0,2.15,3.58,44.2,27.9,187.0,87.4,26.24,119.5,4.0,5.0,8.0,5.0,159.0,215.0,271.0,73.0,38.0,7.0,6.0,52.0,26.0,36.0,0.0,9.0,75.0
6073,2015.0,14.0,0.0,1.0,91.0,101.0,-10.0,0.0,10.0,196.0,185.0,381.0,1.06,83.0,79.0,47.0,18.0,12.0,12.0,6.0,17.0,2.0,31.0,38.7,31.75,12.29,46.0,32.0,29.0,46.0,1.48,3.83,63.0,26.1,188.1,88.9,23.91,83.6,9.0,4.0,5.0,4.0,142.0,237.0,273.0,71.7,32.0,10.0,15.0,46.0,29.0,37.0,1.0,6.0,50.0,191.0,185.0,376.0,1.03,98.0,69.0,48.0,13.0,18.0,15.0,10.0,9.0,2.0,26.0,57.7,25.07,14.46,33.0,39.0,27.0,50.0,1.92,3.33,48.0,30.0,187.7,87.7,27.33,138.5,2.0,8.0,4.0,8.0,122.0,253.0,278.0,73.9,39.0,5.0,10.0,33.0,27.0,34.0,7.0,10.0,66.7
6081,2015.0,15.0,1.0,0.0,63.0,66.0,-3.0,0.0,13.0,214.0,179.0,393.0,1.2,64.0,90.0,68.0,8.0,7.0,9.0,6.0,6.0,3.0,18.0,50.0,43.67,21.83,58.0,47.0,41.0,50.0,2.78,5.56,30.0,18.0,189.1,89.7,23.91,83.8,10.0,3.0,5.0,4.0,159.0,213.0,243.0,61.8,47.0,6.0,5.0,58.0,41.0,50.0,2.0,6.0,66.7,195.0,157.0,352.0,1.24,70.0,81.0,56.0,7.0,8.0,9.0,8.0,7.0,5.0,21.0,42.9,39.11,16.76,48.0,37.0,34.0,55.0,2.62,6.11,29.1,16.4,188.2,85.9,24.49,94.7,5.0,7.0,4.0,6.0,137.0,200.0,235.0,66.8,37.0,6.0,13.0,48.0,34.0,41.0,4.0,8.0,88.9
6093,2015.0,16.0,0.0,1.0,56.0,87.0,-31.0,0.0,17.0,201.0,187.0,388.0,1.07,98.0,72.0,22.0,24.0,8.0,7.0,4.0,8.0,6.0,21.0,33.3,55.43,18.48,30.0,45.0,43.0,41.0,1.95,5.86,36.6,17.1,188.4,89.7,24.33,87.1,10.0,3.0,5.0,4.0,121.0,268.0,305.0,78.6,45.0,4.0,9.0,30.0,43.0,53.0,5.0,4.0,57.1,219.0,175.0,394.0,1.25,116.0,45.0,44.0,8.0,24.0,11.0,8.0,16.0,5.0,32.0,34.4,35.82,12.31,31.0,51.0,30.0,61.0,1.91,5.55,44.3,18.0,188.0,87.8,25.49,103.6,4.0,4.0,10.0,4.0,129.0,258.0,291.0,73.9,51.0,15.0,16.0,31.0,30.0,42.0,4.0,8.0,72.7
6105,2015.0,17.0,1.0,0.0,86.0,104.0,-18.0,0.0,18.0,192.0,164.0,356.0,1.17,81.0,66.0,37.0,23.0,22.0,13.0,10.0,7.0,1.0,21.0,61.9,27.38,16.95,36.0,55.0,38.0,46.0,2.19,3.54,43.5,28.3,188.7,89.3,24.8,81.7,10.0,3.0,6.0,3.0,137.0,218.0,273.0,76.7,55.0,11.0,9.0,36.0,38.0,41.0,3.0,10.0,76.9,232.0,220.0,452.0,1.05,122.0,43.0,34.0,22.0,23.0,15.0,10.0,14.0,0.0,29.0,51.7,30.13,15.59,34.0,47.0,33.0,60.0,2.07,4.0,48.3,25.0,186.5,85.0,24.49,73.1,12.0,6.0,1.0,3.0,148.0,310.0,345.0,76.3,47.0,12.0,18.0,34.0,33.0,45.0,5.0,10.0,66.7
6110,2015.0,18.0,0.0,1.0,54.0,91.0,-37.0,0.0,11.0,173.0,187.0,360.0,0.93,63.0,82.0,36.0,16.0,16.0,7.0,4.0,10.0,2.0,19.0,36.8,51.43,18.95,40.0,39.0,24.0,58.0,3.05,8.29,29.3,12.1,188.2,88.5,23.74,73.9,11.0,5.0,3.0,3.0,140.0,224.0,259.0,71.9,39.0,12.0,10.0,40.0,24.0,51.0,7.0,4.0,57.1,203.0,190.0,393.0,1.07,96.0,65.0,38.0,16.0,16.0,13.0,9.0,12.0,1.0,26.0,50.0,30.23,15.12,33.0,38.0,43.0,44.0,1.69,3.38,56.8,29.5,188.1,88.0,24.74,90.3,9.0,4.0,4.0,5.0,156.0,237.0,292.0,74.3,38.0,25.0,17.0,33.0,43.0,38.0,6.0,9.0,69.2
6118,2015.0,19.0,0.0,0.0,105.0,87.0,18.0,1.0,3.0,198.0,177.0,375.0,1.12,82.0,80.0,41.0,22.0,22.0,16.0,12.0,8.0,1.0,25.0,64.0,23.44,15.0,31.0,40.0,32.0,43.0,1.72,2.69,55.8,37.2,187.3,88.2,23.8,80.5,9.0,5.0,5.0,3.0,130.0,241.0,289.0,77.1,40.0,8.0,16.0,31.0,32.0,49.0,9.0,12.0,75.0,178.0,187.0,365.0,0.95,71.0,47.0,45.0,22.0,22.0,13.0,9.0,8.0,1.0,22.0,59.1,28.08,16.59,45.0,48.0,22.0,50.0,2.27,3.85,42.0,26.0,189.1,88.5,25.49,86.1,9.0,5.0,4.0,4.0,141.0,229.0,263.0,72.1,48.0,9.0,6.0,45.0,22.0,57.0,7.0,9.0,69.2
6126,2015.0,20.0,1.0,0.0,76.0,87.0,-11.0,0.0,16.0,223.0,199.0,422.0,1.12,76.0,75.0,37.0,18.0,12.0,10.0,5.0,12.0,4.0,26.0,38.5,42.2,16.23,37.0,48.0,33.0,54.0,2.08,5.4,40.7,18.5,187.5,88.9,24.24,92.2,8.0,5.0,5.0,4.0,164.0,252.0,297.0,70.4,48.0,9.0,12.0,37.0,33.0,47.0,2.0,5.0,50.0,199.0,215.0,414.0,0.93,80.0,65.0,48.0,12.0,18.0,13.0,12.0,7.0,2.0,22.0,59.1,31.85,18.82,43.0,49.0,37.0,51.0,2.32,3.92,39.2,25.5,186.8,87.5,26.49,127.9,5.0,4.0,6.0,7.0,148.0,265.0,301.0,72.7,49.0,10.0,14.0,43.0,37.0,51.0,5.0,12.0,92.3
6136,2015.0,21.0,0.0,1.0,56.0,147.0,-91.0,0.0,14.0,184.0,174.0,358.0,1.06,83.0,62.0,35.0,11.0,18.0,7.0,6.0,9.0,5.0,21.0,33.3,51.14,17.05,31.0,51.0,23.0,58.0,2.76,8.29,27.6,12.1,187.1,88.3,23.91,88.4,9.0,5.0,3.0,5.0,130.0,227.0,254.0,70.9,51.0,5.0,9.0,31.0,23.0,46.0,5.0,6.0,85.7,264.0,163.0,427.0,1.62,152.0,57.0,37.0,18.0,11.0,23.0,14.0,7.0,2.0,32.0,71.9,18.57,13.34,36.0,32.0,49.0,49.0,1.53,2.13,61.2,46.9,187.3,86.5,25.58,111.6,5.0,6.0,4.0,7.0,134.0,292.0,331.0,77.5,32.0,8.0,17.0,36.0,49.0,42.0,12.0,14.0,60.9
6144,2015.0,22.0,1.0,1.0,110.0,62.0,48.0,1.0,7.0,252.0,159.0,411.0,1.58,123.0,72.0,32.0,30.0,20.0,17.0,13.0,5.0,3.0,25.0,68.0,24.18,16.44,41.0,48.0,28.0,50.0,2.0,2.94,44.0,34.0,187.2,88.5,23.66,79.9,8.0,6.0,5.0,3.0,147.0,261.0,303.0,73.7,48.0,12.0,13.0,41.0,28.0,36.0,6.0,13.0,76.5,173.0,202.0,375.0,0.86,93.0,52.0,24.0,20.0,30.0,9.0,4.0,5.0,3.0,17.0,52.9,41.67,22.06,21.0,63.0,29.0,39.0,2.29,4.33,35.9,23.1,189.1,88.7,25.58,115.5,9.0,4.0,0.0,9.0,131.0,250.0,281.0,74.9,63.0,18.0,11.0,21.0,29.0,26.0,2.0,4.0,44.4
